,ACCESS-CM2,ACCESS-ESM1-5,CAS-ESM2-0,CMCC-CM2-HR4,CMCC-CM2-SR5,CMCC-ESM2,CanESM5,EC-Earth3,EC-Earth3-AerChem,EC-Earth3-CC,EC-Earth3-Veg-LR,FIO-ESM-2-0,GFDL-ESM4,IPSL-CM5A2-INCA,IPSL-CM6A-LR,IPSL-CM6A-LR-INCA,MIROC6,MPI-ESM-1-2-HAM,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorCPM1,NorESM2-LM,NorESM2-MM,SAM0-UNICON,TaiESM1
1857-05-15,8.088994,9.350962,0.0,14.532035,8.709607,9.557842,14.037731,5.1855702,3.981351,3.372112,5.2548504,12.140009,9.448489,6.9400268,12.926146,11.257776,1.713986,3.549172,6.883193,5.0213604,13.566038,16.392515,6.340625,7.6357794,15.120163,11.970837
1857-06-15,11.52125,13.672218,0.0,16.966705,11.69048,12.893468,16.310219,8.222269,7.1952763,5.7616725,8.088503,15.023729,13.883655,11.68863,16.51196,14.759688,2.8304596,5.5222263,10.60536,8.573375,17.99578,19.842962,8.446138,10.591949,18.045977,15.151997
1857-07-15,14.82344,16.339808,0.9859799,18.916855,14.291788,15.950768,18.970757,10.823929,10.244706,8.565737,11.158753,17.245724,17.705805,17.312958,19.36379,17.77474,3.4424484,8.233862,14.785862,12.497211,20.836987,22.36086,10.447525,12.826057,20.34068,16.917328
1857-08-15,16.908606,18.019577,1.6755373,19.681795,16.324892,17.66288,20.736,12.923498,12.109068,10.622015,13.504881,18.70293,20.13278,19.688324,21.27671,20.190952,4.093435,10.23106,18.720827,16.303886,22.436735,23.772509,12.209321,14.962179,21.43155,18.334309
1857-09-15,17.869272,18.982712,1.9564544,19.960958,17.33067,18.499004,21.03149,14.040806,12.833742,11.088991,14.292117,19.736786,21.174406,19.89958,21.838036,21.440079,4.1857915,11.758186,20.823399,17.352726,23.172531,24.303387,13.228376,15.9658985,21.971737,19.190952
1857-10-15,17.744736,19.203749,1.7512423,19.17476,16.59527,17.526482,19.729523,13.725696,12.414162,10.977828,12.981321,19.74835,21.082922,17.793741,21.12917,21.506886,3.971661,11.529254,20.889082,16.066618,22.749039,23.920868,12.235024,15.32821,21.550678,19.031582
1857-11-15,16.280855,18.467432,0.79064727,17.57448,15.423142,16.091589,18.052654,11.38699,9.719136,9.346516,10.571432,18.718086,19.92016,11.850435,19.660158,19.120724,3.2249408,8.451166,18.077747,11.203768,21.447529,22.658577,9.520933,12.788894,19.930729,17.637804
1857-12-15,11.647823,14.222825,0.0,15.589308,11.865724,12.558615,15.928188,6.598764,4.7245965,4.9918556,4.5953064,16.150354,14.680056,5.7849836,14.564129,13.700214,1.2026601,3.7549036,10.885504,6.0954585,18.053024,19.648249,7.349318,9.084008,17.86985,14.964617
1858-01-15,4.2636504,6.5375776,0.0,11.291633,5.5140376,6.2469153,11.447128,1.5720849,0.9661029,1.1654285,0.96816415,10.765181,4.8213706,1.5584965,6.8504963,6.097051,0.2348614,0.83043027,3.5065935,1.7806064,9.145603,12.506451,3.264439,4.082471,13.412425,9.744169
1858-02-15,1.8543682,3.409521,0.0,6.5422,2.0373354,1.7699819,6.902242,0.8673666,0.41664433,0.58462614,0.28858906,5.6092596,1.6924634,0.9551227,2.768409,2.3532822,0.07619212,0.30893978,1.616362,0.5797266,4.8699408,7.791816,2.0542665,3.0877032,7.4288697,4.6233563
1858-03-15,2.0993223,3.4965076,0.0,6.8016963,2.2404366,2.1053214,8.164843,1.2202518,0.91205776,0.7083781,0.53131837,5.4683743,2.7982411,1.3580384,3.8959007,3.0136986,0.14498839,0.578624,1.4069494,1.073329,5.9496193,8.019364,2.820012,3.6728728,6.922958,4.3283525
1858-04-15,4.356801,5.6774945,0.0,10.028847,5.476373,5.895316,10.930897,2.9341617,1.6921939,1.9351742,1.9152184,9.145704,6.1744957,3.383884,7.7619967,4.917038,0.66139114,1.7144427,2.9385128,2.3534896,9.696892,11.852873,4.7162366,5.8068075,10.613127,7.4389606
1858-05-15,8.114431,9.803969,0.0,14.17558,9.28714,9.591199,14.307697,4.7423573,3.4997773,3.2078733,4.27522,12.512484,10.343948,7.463692,12.892337,8.73705,1.6746817,3.1586823,6.227803,4.290883,14.434071,15.805586,6.7506914,8.368362,14.282541,11.042149
1858-06-15,12.393862,13.638541,0.2301694,16.690712,12.206746,12.652498,17.29874,7.7720547,5.9540854,5.2992353,6.8323965,15.546225,14.283039,13.109479,17.471502,13.0184,2.901362,5.3911276,10.578491,7.0019264,18.499298,19.018536,8.808823,11.102032,17.11493,14.307196
1858-07-15,15.147415,16.113552,1.3266299,18.265856,14.548077,15.255437,19.680677,10.568904,8.628827,8.070371,9.375481,17.95548,17.611378,16.952421,20.584461,17.041147,3.7252603,8.193976,15.617817,10.109939,21.323263,21.65197,10.778818,13.33209,19.056364,16.213333
1858-08-15,17.249903,18.002861,2.413634,19.43044,16.074308,17.177221,21.240616,12.419443,11.267715,10.2504425,11.540819,19.54795,20.385637,20.751997,22.345753,19.727121,4.4298115,10.408369,19.549059,14.078222,22.901789,23.106955,12.50197,15.992512,20.772856,17.850885
1858-09-15,18.097855,19.094835,2.8820817,19.789232,17.023933,17.721722,21.489082,13.299503,12.489737,11.11182,12.478198,20.459162,22.141973,21.414412,23.158436,20.965918,4.716951,11.650711,21.067825,16.090252,23.74722,23.34003,13.630487,16.667011,21.3627,18.714626
1858-10-15,17.759,19.346588,1.0165135,19.20004,16.364958,17.675657,20.694996,12.989038,12.072746,10.550778,12.265017,20.252224,21.787651,19.19651,22.994286,20.905384,4.347461,10.672201,20.629166,15.013197,22.924635,23.163744,12.794382,16.120867,21.197773,18.598793
1858-11-15,16.163902,17.96581,0.1496101,18.070452,15.074301,16.050611,18.942184,11.11502,9.9150095,8.662495,9.0396185,18.982866,20.128815,14.40887,21.049131,19.169163,3.3732324,6.848342,15.072217,11.413909,20.773975,21.867704,9.90068,13.657094,19.883522,17.682653
1858-12-15,13.062403,11.880191,0.0,15.301308,11.915662,12.142838,16.201385,6.86463,4.860628,4.8686624,3.685279,16.351192,13.72379,4.8564315,14.101082,15.263882,1.2236598,3.2118526,9.92102,5.576142,17.47504,19.297848,6.700961,8.567899,17.226479,15.247847
1859-01-15,6.121129,6.0526953,0.0,10.399604,4.9200635,5.330438,12.26519,2.3825047,1.1862345,1.242359,0.68143284,10.080259,3.1711369,1.9942693,6.148404,7.5951715,0.16471654,0.63519,3.5128894,1.669678,9.800173,12.02901,2.8080235,4.6676226,11.408533,9.713886
1859-02-15,1.317941,3.6204827,0.0,6.7583804,0.84654087,1.5416472,7.4753313,1.0029018,0.46895993,0.72605234,0.26146945,3.9598393,1.3279897,1.1176994,3.150235,3.5912282,0.072202146,0.25360432,1.0237334,0.66498756,6.073814,7.7177763,1.9654012,3.0129786,7.5477467,4.7226124
1859-03-15,1.6002114,3.0604382,0.0,6.756412,1.4474214,1.7430193,8.991922,1.5417775,0.80413556,1.0513775,0.471709,4.3776455,2.4136395,1.6810858,3.5411248,4.620452,0.17717643,0.5206711,1.5052758,1.2038636,6.504987,8.039986,2.749103,3.7245574,7.5438857,4.5905337
1859-04-15,4.692982,4.90711,0.0,9.674686,5.2570105,5.2925906,11.98883,3.0273747,2.3508544,1.8469526,1.4236735,8.170465,5.0519485,3.5808134,7.223436,8.6901865,0.7727685,1.7013831,4.1457925,2.724577,9.928455,11.821814,4.2543626,5.819125,10.458891,7.945568
1859-05-15,8.625248,7.531295,0.0,13.225668,9.473749,9.488751,15.276165,5.6758347,4.359905,3.2503572,3.1984415,12.372374,9.3847885,8.671496,11.09684,12.836145,1.8284776,3.5862675,7.739372,4.752836,14.237307,16.140553,6.497477,8.373988,14.57791,11.704918
1859-06-15,12.815295,11.626085,0.0,16.125956,12.91308,12.824584,17.962679,8.705034,7.169602,5.8738885,5.844273,15.503635,13.543648,14.674269,15.0543785,16.029202,2.9814084,5.7889786,11.509715,7.3010244,17.677673,19.152699,8.792781,10.811047,16.973225,14.520914
1859-07-15,15.345623,15.1474905,0.10357623,18.232891,15.400475,15.544256,20.270252,10.939405,10.022667,9.041812,8.628638,17.899845,17.129639,18.782516,18.663416,19.118628,3.7897224,8.060429,15.26236,10.143866,20.611965,21.611431,10.895887,13.41411,19.0295,16.605267
1859-08-15,16.99973,17.336357,1.2482473,19.521906,16.7636,17.128891,22.492744,12.655173,11.78826,10.669005,10.775314,19.650291,19.735512,20.872238,21.354479,20.840439,4.714914,9.588139,19.12285,12.8811245,22.518,23.151806,12.563779,15.213893,20.567825,17.91452
1859-09-15,18.035414,18.308632,1.949888,19.46102,17.29657,17.825697,22.309418,13.266903,12.421967,11.409003,11.864778,20.313778,21.446627,20.326744,22.55082,21.824871,4.927417,10.525485,20.852364,14.708924,23.132767,23.594414,13.535174,16.389994,21.232664,18.781857
1859-10-15,18.09125,18.156672,1.8560796,19.189844,17.051495,16.818113,21.099707,12.981035,11.708344,11.09161,11.374042,20.109276,20.991728,18.37751,22.279125,21.69288,4.51215,9.285853,20.130575,13.981993,22.722322,23.229012,12.670866,15.966082,20.991617,18.581001
1859-11-15,16.923836,16.301521,0.7564205,17.49685,15.581585,15.449724,19.4486,10.756263,10.262295,9.572017,9.509354,18.637165,19.290216,13.706173,20.527508,19.544617,3.2663949,6.5206666,15.926264,11.6628895,20.857624,22.00515,10.670456,13.403218,19.713129,17.227386
1859-12-15,13.622265,11.64464,0.0,14.166661,12.52253,11.706371,16.659712,5.2608724,5.5390224,5.6565275,4.1248016,16.182665,14.360768,6.1094427,15.752627,13.811229,1.346379,3.2878933,8.785801,4.5343165,16.666456,19.651686,6.6245728,7.858269,17.446453,14.838172
1860-01-15,5.7693496,6.176651,0.0,10.483635,5.064948,5.327221,13.315443,1.7054048,1.8020688,0.8027021,0.95725024,9.898685,4.997042,2.2329247,6.7207723,5.874658,0.19702463,0.8349213,3.7456245,1.5473084,8.248591,12.783516,2.5704448,2.96049,13.737271,10.748852
1860-02-15,2.3491395,3.7151237,0.0,7.8227944,1.4322408,1.9301767,8.00643,0.86437947,0.5704739,0.031706415,0.5077441,5.585743,2.5067327,1.0515634,3.5975807,2.4837596,0.03855545,0.29920185,1.3371592,0.6175691,4.723803,9.096737,1.9514129,2.187449,7.7669063,4.7094517
1860-03-15,2.8848982,3.627388,0.0,7.9923334,1.7515416,2.6749775,8.771805,1.2636756,1.0422573,0.3938626,0.7605482,4.9761915,3.7212908,1.4193212,4.372914,3.5819075,0.2222254,0.5184789,2.0671344,0.9831363,5.371867,8.922462,2.8377576,2.9160874,7.3567286,4.6324854
1860-04-15,5.5275955,5.3636136,0.0,10.587752,5.4183164,6.0180235,11.212596,2.505307,2.8319108,1.6460934,1.7358271,8.354097,6.6049185,3.8779829,7.3076305,5.962431,1.1571957,1.4428074,4.6219044,2.4924202,8.39802,12.487389,4.6171203,4.580057,11.147344,8.314986
1860-05-15,9.990065,8.73292,0.0,13.606362,9.217718,9.352724,14.909435,4.361975,5.2690654,3.5826647,3.2014556,12.557421,10.228351,8.821701,11.960908,11.360655,2.1740859,2.9625363,7.8027205,4.285618,12.86339,16.441086,6.7118287,7.1631374,14.733921,12.297733
1860-06-15,13.68477,12.538706,0.0,15.885231,12.1633,12.291705,18.155842,7.833602,7.632709,5.952014,5.797618,15.739857,14.413736,14.228086,15.912858,15.890277,3.1160984,4.626806,11.542603,6.5162325,17.365658,19.903961,9.017288,9.970093,17.444357,14.800705
1860-07-15,16.325031,15.342818,0.17262706,18.261724,15.248089,15.301227,20.297495,10.416065,9.68526,8.238356,9.380846,18.208473,18.07165,18.307484,19.144104,19.435465,3.8908606,6.160248,15.77552,9.121492,20.527504,22.116951,11.074205,12.792421,19.605091,17.040058
1860-08-15,18.243677,17.105402,1.1688731,19.640543,16.720718,17.284945,21.718447,12.7812805,11.274799,10.050197,11.594659,19.818878,20.405035,20.289856,21.366364,21.493317,4.3867936,8.246496,19.432135,12.566614,22.46297,23.441187,13.089837,14.370395,20.611376,18.483387
1860-09-15,19.106895,18.276028,1.8732738,20.31584,17.03574,17.500793,22.650475,13.48636,11.811167,10.495649,12.531092,20.659107,21.869875,19.814941,22.321417,22.297724,4.613822,9.043397,21.224068,14.41872,23.06301,23.939625,13.934348,15.063404,21.200172,19.12496
1860-10-15,18.887077,18.237715,2.0754538,19.682615,16.837816,17.191519,21.349586,13.21251,11.0511055,10.364414,11.813669,20.7317,22.305372,17.65011,21.584225,22.161709,4.474673,8.259265,20.473202,14.004478,22.955843,23.673212,13.227645,14.6462965,21.007622,19.180555
1860-11-15,17.653448,16.816763,0.8711557,18.252867,15.540128,15.607838,19.232288,11.500113,9.083246,8.207927,9.161154,19.445738,20.17773,13.091417,18.896095,20.32632,3.6056273,6.2513447,14.50969,10.298344,21.58437,22.082552,10.3343315,12.149705,19.531187,18.148502
1860-12-15,14.243681,13.551944,0.0,15.897536,12.465208,11.716564,15.872425,6.505939,5.0812287,3.7865498,3.1595562,17.06454,14.551395,5.405139,12.253321,15.812172,1.7036303,2.648707,7.730528,5.1974893,18.373644,20.432129,6.922188,6.6100407,17.644745,15.870063
1861-01-15,5.6241703,6.2105803,0.0,11.906751,4.548244,4.5829725,11.439506,1.3305568,1.537545,0.9998905,0.6553118,10.887785,4.3459835,2.1003726,5.979748,6.6235294,0.22473665,0.86685246,2.528183,2.176674,10.070269,15.244782,2.8710647,2.8780603,13.902663,9.785173
1861-02-15,1.9807552,2.854096,0.0,6.768178,1.6742213,2.02899,7.4162927,0.5077524,0.5707739,0.21746215,0.19978644,5.7284794,1.4366388,0.94852227,3.558043,3.6717708,0.12374424,0.3070465,0.82542294,0.7926351,4.6544313,8.807648,1.8188435,2.2402668,8.201961,3.6084936
1861-03-15,2.940954,3.2941864,0.0,6.2742157,2.0618954,2.5097709,8.3949585,0.79587924,0.8911458,0.35043323,0.34980038,5.9013023,2.519662,1.5207376,3.958491,4.49625,0.19089212,0.5151967,1.231323,1.0434991,5.341677,8.454599,2.836127,3.0281837,7.915812,3.337579
1861-04-15,6.0093646,5.5626297,0.0,9.535277,5.149846,6.029645,11.210056,2.2476444,2.165596,1.2831184,1.3084652,9.193351,6.3015866,3.3871033,6.5794945,7.7297854,0.9366948,1.4194126,3.4915721,2.4916153,8.557319,12.042554,4.913035,4.8367567,11.570126,6.5268016
1861-05-15,10.716799,9.860473,0.0,13.734166,8.834586,9.777694,15.145782,4.530816,4.1132936,3.2353833,2.8362777,12.867062,9.923101,8.484478,10.974755,12.498635,2.1273246,2.9651418,6.2163105,4.4074545,12.839824,16.33134,6.9559975,7.421708,15.008792,10.655916
1861-06-15,14.572034,13.238305,0.0,16.481478,12.431353,13.072353,17.63324,7.4296546,6.65035,5.2268906,5.234984,15.732389,13.83655,13.487485,15.34385,16.4082,3.0844393,4.705764,9.28073,6.990242,16.967499,19.50293,9.354059,10.047289,17.696444,14.02674
1861-07-15,16.998108,15.365622,0.50552756,18.855505,14.850327,15.685454,20.015238,9.762875,8.655958,7.431275,8.693302,18.020996,17.669538,17.7547,18.37403,19.52602,4.382149,6.476272,12.127869,9.810184,20.316017,21.658237,12.188679,12.769505,20.01818,16.148134
1861-08-15,18.462427,17.165165,1.3493985,20.031149,16.645681,17.782166,21.558983,12.153393,10.128145,9.4310255,11.031898,19.826324,19.813662,20.854958,20.47313,21.416437,5.140774,8.627998,16.018274,13.526475,21.944822,23.300255,13.740675,15.104895,21.20523,17.82035
1861-09-15,18.948528,18.198807,1.4761152,20.294073,17.384193,18.144009,21.999805,13.09835,11.048992,10.473882,12.014657,20.287088,20.874613,21.082964,20.880688,22.4626,5.349326,9.601614,17.162964,15.80374,22.330038,23.289038,14.236498,16.318258,21.791538,18.435078
1861-10-15,18.9567,17.748783,0.8708629,19.653042,16.910345,17.439596,21.13467,12.667509,10.922594,10.516756,11.477396,20.177898,20.79637,19.532795,20.707582,21.740816,4.781558,9.249929,16.374521,15.732002,21.905313,23.395123,13.627311,16.108585,21.27875,18.556728
1861-11-15,17.460098,15.898733,0.5286334,17.861645,15.370898,15.881169,18.848343,11.02148,8.71962,8.65592,8.962596,18.919573,19.641916,14.167009,18.861303,19.782131,3.5121586,5.9430113,12.792247,12.036814,19.96857,22.775444,11.002009,13.606539,20.258266,17.751049
1861-12-15,14.208307,11.815506,0.0,15.535386,11.315296,12.045406,16.530975,7.49764,4.352861,4.486705,3.6005447,16.557112,14.681457,5.2283597,13.609833,13.726849,1.5694866,2.9733052,7.099925,4.574247,16.438402,20.23624,6.952138,7.2397013,18.587986,14.974877
1862-01-15,5.896881,6.4545465,0.0,11.303754,4.908393,5.27381,11.521704,1.3467742,1.0349181,0.70742476,0.5363925,11.64485,4.673029,2.2107491,6.7180862,6.7020884,0.21743561,0.61130464,1.8638259,2.1473675,9.508099,13.41839,2.8291192,3.0804734,14.550194,7.817417
1862-02-15,1.9445231,4.031154,0.0,6.134193,1.8744854,2.2023435,6.551011,0.6402693,0.32583582,0.16787988,0.21398751,5.296345,1.8498828,1.306793,3.8470147,3.0938358,0.12060732,0.20142455,0.4158224,0.86525804,5.246293,8.289175,2.203682,2.4311194,7.1879506,3.670735
1862-03-15,2.3373833,3.8628142,0.0,6.4876738,2.6750631,3.046852,7.8134117,0.9196989,0.9039529,0.4896098,0.5728638,5.2093096,2.861489,1.798178,5.3692136,4.6415486,0.21849851,0.44901523,0.738794,1.2436438,6.546708,8.368185,2.9507875,3.1527402,7.2229433,3.7128437
1862-04-15,4.513321,5.4182134,0.0,9.91676,5.4891586,6.2642074,11.593399,2.2525818,2.306282,1.3618754,1.3125794,9.048295,5.964888,4.009098,8.529707,8.729406,0.9311876,1.3247066,2.8817718,2.3004768,10.406755,12.663551,4.4822683,4.550208,11.229691,6.809671
1862-05-15,8.383391,8.831976,0.0,13.8900175,9.076821,9.809569,14.735989,4.8672643,3.6947808,2.9947019,2.707716,13.01362,9.378824,9.262465,12.7336235,13.156554,1.7298551,2.770602,5.7167296,4.182751,14.825533,17.821335,6.6219087,7.1780405,14.9470625,10.925754
1862-06-15,12.782928,13.0227375,0.06905082,16.081512,11.907034,13.143629,18.081871,7.893225,5.9381914,6.3844833,5.093575,15.91404,12.959682,15.226704,16.573467,16.658455,2.8444657,4.152233,9.169763,7.130186,18.119444,20.79815,9.16736,9.719952,17.864767,13.8447
1862-07-15,15.6852,15.677015,1.155796,18.091116,14.777487,15.892286,20.283104,10.769817,8.105837,8.710493,8.002586,18.142887,17.114386,19.699257,19.315426,19.769825,3.9086971,5.852033,13.365564,11.381624,20.567427,22.92075,11.212975,12.045229,19.599567,16.472406
1862-08-15,17.97813,17.219595,2.0063539,19.709553,16.596485,17.991467,21.770872,13.132288,10.508252,10.68144,10.826275,19.54125,19.903513,21.952797,21.345842,21.829933,4.737011,7.846961,17.226355,15.686525,21.94363,24.151566,12.582331,14.149305,20.902508,17.676844
1862-09-15,18.318789,17.86928,2.3812137,19.855576,17.326298,18.068396,22.64348,14.069424,11.083838,11.711976,12.014177,20.326538,21.206926,21.696802,22.202953,22.461136,4.950552,8.737364,19.368555,17.51101,22.644304,24.74457,13.957171,14.962495,21.486706,18.435743
1862-10-15,17.97444,17.540272,1.7458813,19.260551,17.305943,17.941057,21.86844,13.87117,10.771214,11.282146,11.800447,20.04132,21.560343,20.426292,21.779129,22.038273,4.4121566,8.148671,19.414454,16.632736,22.61794,24.1758,13.225789,14.921348,21.081839,18.490555
1862-11-15,16.62601,16.973125,0.4468094,17.718855,16.05947,16.431492,20.131828,11.830335,8.109467,8.979122,9.879812,18.764957,19.641453,15.172786,20.225113,20.434647,3.1604998,6.0992584,14.793193,11.442883,20.686108,22.647697,10.971247,12.518529,19.519485,17.14244
1862-12-15,12.32523,13.767019,0.0,14.456601,12.952628,13.505175,17.40047,7.8461776,4.0027704,5.570387,4.2163053,16.35542,13.984228,7.6937475,14.700214,15.093476,1.0586314,3.0536435,6.9601383,5.684332,16.878986,19.909435,6.8524237,6.094181,17.234184,14.368986
1863-01-15,5.199768,7.2422514,0.0,10.535542,4.8089237,5.276814,13.505782,2.2933316,0.43138224,1.4522991,0.6739589,10.349628,4.348237,1.8016618,5.388293,7.065391,0.2210215,0.78553706,2.8817759,1.9378899,9.151162,13.032975,2.7925086,3.1289399,13.641823,9.189981
1863-02-15,1.428257,3.8964672,0.0,8.340439,1.4897101,2.2913501,8.735409,0.95473295,0.06642157,0.45679387,0.3099865,5.547795,1.1422354,0.7212919,3.1531377,3.9518747,0.085578986,0.24032645,1.268682,0.5731331,5.5173593,8.397578,1.7643415,2.2728794,8.868991,5.189901
1863-03-15,1.9486028,4.009386,0.0,8.064717,1.8631084,2.750048,9.473378,1.569426,0.4005872,0.79761773,0.6545184,5.812935,2.458905,1.4566722,4.240668,4.815779,0.18533123,0.55073386,1.6477343,1.0562878,6.3274717,8.97191,2.4055214,3.0535257,8.202145,5.030884
1863-04-15,4.3920126,5.828559,0.0,11.145412,5.486767,5.62709,12.673931,2.843882,1.1226703,2.1876216,1.5073051,8.90389,5.917477,4.5184,7.02057,7.6989627,0.68485886,1.5029607,3.3405154,2.632867,9.702908,12.914196,4.3103437,4.920945,11.821174,8.436969
1863-05-15,8.948324,9.845207,0.0,13.915171,9.697968,9.593496,15.925561,5.2664022,3.0611014,3.9191675,3.1983037,12.903112,10.079848,9.121178,11.52295,11.87619,1.4614464,2.6222641,6.165489,5.115222,14.2607565,17.532326,6.8236966,7.2971807,15.271713,11.8563
1863-06-15,13.029294,13.2694845,0.0,16.23483,12.983538,13.202126,18.641682,8.176673,5.164542,6.700578,5.7634273,15.713158,14.356594,13.885512,15.821978,15.991643,2.425377,4.354378,9.408433,8.099061,18.340214,20.283676,9.059469,9.708228,18.116714,14.503347
1863-07-15,15.950134,16.002195,0.2301694,18.179182,15.86441,15.993271,21.542343,11.156479,7.0177765,9.498504,8.940664,18.091892,17.675566,18.560627,19.407793,19.367258,3.2856028,6.735633,13.036848,11.400826,21.019506,22.440073,11.181301,12.157022,19.681372,16.626074
1863-08-15,18.05594,17.220167,0.87081903,19.25451,17.68557,17.707336,22.471004,13.264225,9.517873,11.5614805,11.559277,19.894989,20.175318,21.783138,21.844374,21.24806,3.8920794,8.731484,17.529139,14.584024,22.695553,24.065334,12.946907,14.019608,20.967049,18.010567
1863-09-15,18.957275,18.020235,1.4590542,19.998766,18.189396,18.05109,22.314539,13.946951,10.577656,12.036602,12.678756,20.626804,21.531872,21.479012,22.932863,22.24523,4.216623,9.385077,19.470394,15.843128,23.520214,24.780926,13.619841,14.333662,21.462887,18.828114
1863-10-15,18.799742,18.296652,1.2889493,18.838282,17.344912,17.620636,20.864616,13.66462,10.61315,12.073748,12.705095,20.605877,21.313313,19.487215,22.281456,22.15028,3.961335,8.209395,18.860384,15.65399,22.922455,24.183582,12.456601,13.282731,21.00269,18.538437
1863-11-15,16.921894,17.134544,0.28771174,17.839628,15.905856,16.091549,19.18079,12.05227,8.564969,9.740933,10.449673,19.145657,19.942211,14.4629345,20.398924,20.10125,2.567734,6.1964145,13.404631,11.411297,21.4472,22.66866,10.306569,11.045983,19.386398,17.427254
1863-12-15,13.203599,10.900583,0.0,15.977184,12.333329,12.840956,16.209993,8.021306,5.287447,5.8967395,5.6196055,16.704006,12.350382,6.6490955,14.573938,15.00517,0.85325754,2.545657,6.726519,4.930586,17.797338,20.629229,6.2254496,6.2682147,16.918247,14.71558
1864-01-15,5.472537,5.424231,0.0,12.691198,5.1220045,6.0166173,12.4716625,1.8419045,0.99657625,0.7666227,0.45595396,10.737053,2.8593144,1.7114753,7.1690617,7.674367,0.20182197,0.46449518,2.2078881,1.6968963,8.683508,16.317842,3.656536,2.327581,12.186638,9.768243
1864-02-15,1.1739608,3.2607405,0.0,6.5083613,1.3888382,1.5745819,7.8173013,0.6353945,0.17778504,0.2440575,0.0926982,6.0558014,1.0651025,0.75430053,3.8650944,4.100343,0.114958264,0.09196862,0.6723023,0.81613386,5.4816265,7.792584,2.538332,1.8243502,8.624147,5.456121
1864-03-15,1.6812286,3.2947683,0.0,6.2724404,1.8791039,1.4818039,8.932679,1.0987517,0.6217108,0.8396498,0.48967236,6.0039325,2.3736458,1.3120232,4.943025,4.6809187,0.1716699,0.2812848,0.98234665,1.2221056,6.245911,7.9406595,2.8481026,2.6329072,8.292083,5.248584
