,ACCESS-CM2,ACCESS-ESM1-5,CMCC-CM2-SR5,CMCC-ESM2,CanESM5,EC-Earth3,EC-Earth3-CC,EC-Earth3-Veg,EC-Earth3-Veg-LR,FIO-ESM-2-0,GFDL-ESM4,IPSL-CM5A2-INCA,IPSL-CM6A-LR,MIROC6,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorCPM1,NorESM2-MM,SAM0-UNICON,TaiESM1
1813-04-15,4.3754864,5.596558,3.909777,4.67947,12.789537,2.4704647,1.3308449,2.0796044,1.5184971,9.120678,3.646719,4.685814,7.8450823,0.926629,3.510456,3.0730672,7.1384277,11.22086,4.6378617,12.608398,8.877903
1813-05-15,8.1331,9.610039,7.6311097,8.430769,15.7333975,4.765588,3.0794835,4.066685,3.4628866,13.077927,6.8433194,9.343044,13.541773,1.8190854,6.653976,4.9777193,10.871485,15.470009,7.4581227,15.617029,12.323872
1813-06-15,11.619528,13.4898815,10.72347,11.468698,18.606237,7.402672,4.590254,6.7235026,6.7768383,15.981462,10.165376,15.350866,17.805649,2.6901479,8.9372,7.655468,15.077244,18.288792,9.800785,17.836277,14.738063
1813-07-15,14.362375,16.255447,12.924547,14.413336,21.077074,10.176311,6.7022386,9.396838,10.078721,18.392908,12.937297,20.289932,20.918484,3.664497,11.759107,10.520964,18.679735,20.460346,12.016579,19.822647,17.02469
1813-08-15,16.121206,17.74925,14.76166,16.415699,23.268385,12.157016,8.268601,10.999737,11.74217,19.726465,15.131545,21.907394,22.937729,4.4841843,15.368629,15.0511055,20.83962,21.621565,14.219519,21.244055,18.707869
1813-09-15,16.87753,18.803768,16.027246,17.222876,23.520552,13.034834,9.306295,11.752707,12.248825,20.28668,16.207293,21.462921,24.03004,4.574172,17.444252,17.199793,21.33368,22.262693,14.7558565,21.527164,19.124737
1813-10-15,17.205385,18.998474,15.36983,16.126776,22.647373,12.619345,9.215868,11.287303,11.63891,20.198412,16.2269,18.759972,23.261024,4.070769,17.375698,16.866043,20.74203,21.999636,14.275811,20.886335,19.094484
1813-11-15,16.056118,17.899258,13.6429825,14.705587,20.588522,10.756109,7.5657024,9.415192,9.432532,18.820877,14.287119,14.307784,21.708578,2.8328862,13.638089,12.160474,19.231192,20.719875,11.26314,20.071259,17.883287
1813-12-15,12.21938,13.010918,9.789673,11.241901,17.461613,6.8882494,3.573841,4.579858,3.3971658,16.22093,8.639444,7.191924,16.678787,1.1000592,7.1944504,5.2270393,15.30302,18.703228,5.7684474,18.25433,14.855906
1814-01-15,4.049029,6.439642,4.4993706,5.1495414,13.591623,1.9105747,0.43826866,1.2244287,0.59093547,10.823052,2.0685978,2.7973745,7.8662314,0.27427918,2.7772257,1.5056777,8.254078,12.541229,2.6120744,14.631549,9.492165
1814-02-15,1.322032,2.9012542,1.2401061,1.7468184,8.702425,0.57916504,0.014008299,0.3964355,0.14249378,6.641306,0.670054,1.5667202,4.43194,0.09492693,0.6993209,0.68371254,4.5934563,7.7039666,2.0110896,7.5827584,5.795656
1814-03-15,2.179485,3.0138626,1.8276912,2.1992505,9.026014,1.2964708,0.22359885,0.93245924,0.36130914,6.4466944,1.1931053,1.8740773,5.454063,0.2467611,0.98790175,1.1694815,5.164783,8.081747,2.7315614,7.1044064,5.403598
1814-04-15,5.3245454,4.436941,5.0725465,5.4104695,12.517229,2.7943394,1.2622881,2.210912,1.6140816,9.610689,3.052177,4.5044603,8.814037,0.7509102,2.7899065,2.3031144,7.442475,11.835508,4.693493,10.820283,8.446966
1814-05-15,9.799902,7.796592,8.710831,9.103726,16.453848,4.6751847,2.7742805,3.7231598,3.5451937,13.282782,5.77367,9.51618,13.655269,1.7178667,5.452845,4.6906576,11.589596,16.181221,7.247918,15.095734,11.760942
1814-06-15,13.128847,12.461603,11.294981,11.907579,19.318825,7.302429,4.9805675,5.49176,6.7349234,16.161613,8.48155,14.539303,18.08662,2.885028,8.591485,7.84645,16.036564,18.681898,9.736563,17.522602,14.7946415
1814-07-15,15.417622,15.258918,13.655462,14.877067,21.694971,9.386565,7.397151,7.63286,9.548681,18.390877,11.708035,19.288866,21.178116,3.9116473,12.4965515,10.94549,19.302187,20.827488,12.33526,19.497204,17.297892
1814-08-15,16.943903,16.987663,15.662356,16.48875,23.916996,11.465685,8.884201,9.637316,11.754515,20.04203,14.168114,21.774414,23.029034,4.515537,16.271097,14.69215,21.03693,21.992365,14.525882,20.89357,18.928822
1814-09-15,17.731392,17.674221,16.337257,16.853909,24.608301,12.767822,9.327382,10.494856,12.610569,20.661324,15.334928,21.166565,23.955349,4.794707,17.708042,16.77707,21.840117,22.410278,15.748717,21.493996,19.65561
1814-10-15,17.140965,17.796352,15.713179,16.625132,23.033047,13.0171,9.125261,9.583584,12.089271,20.363958,15.450466,19.205473,23.488533,4.471808,16.394863,14.916294,21.415627,21.60301,15.303472,21.276535,19.572517
1814-11-15,15.446702,16.661335,14.48449,14.906004,20.466671,11.614765,7.575632,7.605747,10.138611,18.910429,14.186721,13.901356,22.018684,3.1072853,12.841527,10.31476,19.766558,19.927195,12.242316,19.672106,18.430763
1814-12-15,10.5092945,11.911113,10.526872,10.850546,17.054344,7.542159,4.099253,3.8158405,4.288577,16.2915,8.889482,7.491177,16.641298,1.3301375,6.285574,5.278343,16.866438,16.78099,7.5495825,17.05398,15.999631
1815-01-15,3.53699,7.0502653,4.6311817,4.3340397,13.304974,1.865876,0.79158795,1.0722421,0.64496547,10.407184,2.0326672,3.5333424,7.3541512,0.23121248,2.4555464,1.6237288,9.219358,10.347303,3.43677,13.16157,9.689537
1815-02-15,1.2276483,3.5724123,0.802504,1.400106,8.59156,0.8259723,0.30889776,0.24764696,0.26312628,5.1851707,0.62798035,2.0647435,4.4520373,0.113634616,0.67231506,0.41966057,5.2390213,7.7030973,2.3547993,8.806598,5.5153537
1815-03-15,1.2941506,3.4944782,1.016818,1.6596849,9.627242,1.3268986,0.5096891,0.7019174,0.5921706,4.9457474,1.3984772,2.3841593,5.621296,0.199387,1.019413,1.0130522,6.334922,7.1944637,3.1494985,8.82652,5.226443
1815-04-15,3.3974786,5.374053,5.1673098,4.5945225,12.57846,2.4077804,1.5604864,1.8613924,1.8340001,8.250548,4.1339126,6.2215137,9.301453,0.7866303,2.9487033,2.153327,9.329859,10.318459,5.180337,12.180287,8.238568
1815-05-15,6.4605227,9.2433,9.0387335,8.679211,16.028397,4.5920544,3.1363373,3.274286,4.2688794,12.397072,7.4272857,11.528775,14.068897,1.8954153,5.365858,3.8888752,13.687896,15.008978,7.932432,15.182779,12.539495
1815-06-15,10.307123,12.843925,11.898162,11.64049,18.948887,7.5661926,4.8956537,5.0295343,7.3449154,15.395937,10.825129,17.987612,18.243443,3.0111523,8.322284,6.3300877,17.414646,18.049566,10.503267,17.73849,15.163343
1815-07-15,13.026723,15.403148,14.587547,14.02537,21.012173,10.434044,7.4087715,7.0927753,10.084997,17.974514,13.399935,21.338148,20.98384,3.9735897,11.337451,9.900377,20.012243,19.969358,13.426857,19.603193,17.493443
1815-08-15,15.248882,17.219252,16.017286,16.01461,22.654972,12.489517,8.853847,9.040825,12.344596,19.574245,15.740473,22.994041,22.870495,4.4013715,14.18454,13.812698,21.59232,21.720322,15.088217,20.682129,19.112118
1815-09-15,15.924757,18.1979,16.471916,16.537437,22.640053,13.32994,9.582088,10.017363,12.755306,20.121223,16.988636,22.406881,23.568573,4.3902855,15.663785,16.298021,22.372463,22.1091,16.287374,21.075634,19.85488
1815-10-15,16.087564,18.463161,15.944862,16.544065,22.219465,12.666105,8.884791,9.823351,12.156631,20.02946,16.605415,20.487488,22.886593,4.206266,14.990882,15.517256,22.275698,21.756754,15.958662,21.259363,19.71521
1815-11-15,14.733768,16.821686,14.586417,15.017479,20.186287,10.211643,7.554798,7.9418907,10.1832905,18.593506,14.63085,15.297433,21.07785,3.2012272,11.361523,8.790432,20.450865,20.198647,13.133871,20.040861,18.300138
1815-12-15,10.2479925,12.464768,10.103548,11.456705,17.7556,5.642148,3.8065994,3.9235196,5.092907,15.939246,9.763138,7.99495,16.48965,1.2163941,6.479568,3.9241595,15.9335785,18.224129,8.276398,17.598343,15.668682
1816-01-15,2.941255,5.289924,4.7377567,3.9379053,14.017123,1.6718886,0.45651433,1.2519052,0.5620338,10.491541,2.3367193,3.6756563,8.450105,0.1821572,1.9831016,1.0273108,7.359865,11.668919,3.7064605,13.570816,10.9557085
1816-02-15,0.6432365,3.3555856,1.2752438,1.1550872,9.821298,0.54121923,0.17992651,0.4007532,0.28893206,5.7546387,0.7911496,2.3880062,4.783159,0.07731156,0.7400507,0.4887094,4.0307684,7.194775,2.2727747,8.802622,6.556428
1816-03-15,0.8291019,3.2432563,1.2653452,1.6806074,10.426711,1.259115,0.43597767,0.44134164,0.55490434,5.78555,1.6500437,2.500027,5.764608,0.20419557,1.0324959,0.60016686,4.8719163,7.8599524,3.116395,8.03411,6.446582
1816-04-15,3.110664,4.370943,4.6228666,4.8801003,12.961203,2.5019073,1.3666465,1.7681704,1.807717,9.259681,4.227082,4.8154716,9.500668,0.90890115,2.9872744,1.883693,7.9716353,11.215483,5.1761227,11.537222,9.066369
1816-05-15,6.9292574,7.69037,8.342914,8.516258,16.575098,4.547757,3.1737304,3.4166133,4.230754,12.882607,7.190977,9.67358,14.848077,1.99963,5.802618,4.0310507,13.107897,15.3981,7.7872744,15.342424,12.438343
1816-06-15,10.662556,12.059698,11.410352,11.617888,19.064297,6.9209886,5.1620636,5.0429263,7.2689037,15.740364,9.813381,15.119617,18.544477,3.1517663,9.197876,5.911868,16.55326,18.281496,10.531385,17.744877,15.436785
1816-07-15,13.304642,14.598108,14.045867,14.351034,21.422638,9.697449,6.9920425,7.421343,9.809748,18.11371,12.901028,19.582987,21.348072,3.901195,12.117078,8.244489,19.643791,20.437004,13.129729,19.550312,17.572796
1816-08-15,15.020085,16.618103,15.860228,16.217276,23.513323,11.78863,9.034833,9.41646,11.815898,19.531677,15.12966,22.211315,23.360596,4.4253078,15.450932,11.482979,21.267292,22.001759,15.124488,21.169952,19.25143
1816-09-15,16.198698,17.80427,16.5615,17.46803,23.49228,12.775651,9.971974,10.268959,12.505999,20.10846,16.560637,22.123463,23.73923,4.3689384,17.47502,14.053477,21.904547,22.652504,16.406893,21.837713,20.113173
1816-10-15,15.981468,17.581844,16.353565,17.092907,22.18818,12.832302,9.560739,9.738429,12.502298,20.02304,16.825628,19.363373,23.469688,4.0248103,16.947252,13.274658,21.989803,22.246056,15.792848,21.703625,20.113335
1816-11-15,14.384058,16.14286,14.512646,15.416967,19.38049,10.686381,7.7051497,8.451304,10.45582,18.561363,15.237732,13.507,22.111988,2.992974,13.396885,10.6044655,20.493477,20.502636,12.726402,20.17588,18.844112
1816-12-15,10.213528,11.910704,10.472177,11.810932,16.236298,5.507434,3.9193063,4.6192575,4.363862,16.485685,9.89141,6.618743,17.634613,1.1046243,7.4930825,5.0079584,17.306135,17.999876,7.3267784,17.705341,16.00447
1817-01-15,2.3994932,5.3784766,4.5282955,4.6076374,12.086306,1.5111496,0.40689322,0.7441548,0.81711507,10.0749855,1.8859684,2.9804475,8.727853,0.201176,2.5111022,1.6763514,9.083212,12.0162735,3.161469,12.888927,11.383789
1817-02-15,0.9470425,3.346071,1.2127941,1.3809819,9.113375,0.6439517,0.0030430164,0.253083,0.31217092,6.011916,0.62382007,1.7343172,3.5776381,0.10731706,0.9409641,0.5560264,4.0392814,7.4067144,1.9109454,7.9404316,5.8197474
1817-03-15,1.3058678,3.4022355,1.3496808,1.9308926,10.42272,1.0851728,0.3211388,0.55256194,0.5134262,5.8826423,1.4470384,2.2853897,4.882713,0.19119036,1.2088885,0.91366005,4.0620995,7.6252003,2.8679218,7.217111,5.166592
1817-04-15,2.9354188,4.888106,4.8796573,5.1626062,13.031761,2.3368547,1.2430334,1.7111918,1.5010489,9.095865,3.9156435,5.2605557,8.697056,0.8695618,2.8548129,2.2887278,7.397696,11.896633,5.0631065,10.573452,8.949493
1817-05-15,6.542962,7.9058113,8.704352,8.935234,15.538395,4.4266014,2.8347085,3.2108414,3.9152813,13.004517,7.092256,10.072323,14.275295,1.9175434,5.4663463,4.5131598,12.653614,15.96769,7.7074757,14.480344,13.147585
1817-06-15,10.917522,11.473364,11.775559,11.847553,18.369461,6.647723,5.104529,5.284514,6.9150295,15.89982,10.321901,16.367489,18.307089,3.0813491,8.6048765,6.802386,16.50267,18.744268,10.187478,17.051582,16.14484
1817-07-15,13.798353,14.572419,14.154543,14.381677,20.7176,9.126879,7.402196,8.064345,9.7305565,17.79002,13.399261,20.970932,21.532707,3.8329449,11.805364,10.450539,19.147709,20.575413,12.356485,19.660849,17.921928
1817-08-15,15.879177,16.88738,16.140339,16.55361,22.046724,11.297663,9.360617,10.218923,11.562135,19.3277,15.919438,23.845016,23.584904,4.3024793,15.056901,14.0837755,20.73111,21.712921,15.112117,21.254028,19.658329
1817-09-15,16.900074,17.54474,16.704926,17.463356,22.322714,12.403342,10.3289585,11.290109,12.225252,19.757973,17.40166,23.302097,24.140152,4.717607,17.064674,15.765072,21.345184,21.914604,16.01276,21.920778,20.19918
1817-10-15,16.815277,17.663649,16.557823,16.643213,21.209301,12.026324,10.501576,10.90242,12.105724,19.625807,17.554415,20.760225,23.590038,4.049732,17.047037,14.81423,21.376808,21.767723,15.594019,21.664076,20.0983
1817-11-15,15.412485,15.482866,15.025509,14.926376,19.587776,10.246384,8.371644,9.366334,10.148681,18.535818,14.976671,16.336878,22.025955,2.837397,14.425886,9.636166,19.478317,21.02842,12.73287,20.765083,18.682032
1817-12-15,11.449074,11.039236,10.820084,10.708359,16.847195,6.9503827,4.906228,5.5179434,4.048503,15.716599,8.497098,7.9949727,17.052029,1.0349312,8.140658,4.991329,17.289423,19.159336,7.910161,18.299665,16.237608
1818-01-15,4.0599346,5.0758886,3.4422667,3.8767245,12.960056,1.6403184,1.0617614,0.8963119,0.5170527,8.923999,1.6160492,2.9626727,7.551202,0.21140976,2.8197868,1.5891888,10.588435,10.8594885,3.7857025,13.591789,10.167672
1818-02-15,0.9120321,2.9024522,0.6039497,0.79434115,9.239624,0.6781095,0.36142838,0.42748362,0.32537222,5.140243,0.5594593,1.685711,3.922859,0.042033583,0.53865695,0.7208206,5.7056274,5.285826,2.7623692,8.175847,5.3996816
1818-03-15,1.4899993,3.0805037,1.3995497,1.4130831,10.075855,1.0783845,0.7714116,0.72869086,0.58159184,5.044249,1.553093,2.1361165,4.9721603,0.20005791,1.0981079,0.95907146,6.5737777,5.5999665,3.69527,7.9086094,5.2099504
1818-04-15,4.1064715,4.9459352,4.2147517,3.8600147,13.104611,2.7066011,1.8488824,1.717013,1.556398,8.001994,3.3520813,4.838915,8.601223,0.7331916,3.396901,2.0908585,9.896983,10.645687,5.396446,11.885335,8.327763
1818-05-15,8.493269,8.0791,8.132468,7.9434495,16.559402,4.865466,3.6499472,3.5898283,3.2936957,11.691489,6.2293105,10.036783,14.430321,1.4639242,6.316512,4.2532587,14.207289,15.393145,8.100688,15.556049,12.269174
1818-06-15,12.290591,11.763372,11.389217,10.977863,19.499008,7.441747,6.0497756,6.1025147,5.4625063,14.806372,9.471433,16.27524,18.288866,2.3838744,9.704554,7.1554437,17.708134,18.65981,10.539021,18.041153,15.06756
1818-07-15,14.750509,15.032732,14.156683,13.99538,21.639112,10.3932705,8.447144,9.516468,8.440671,17.457695,12.477879,20.212494,21.198092,2.9656956,13.866913,9.659082,19.88833,21.253098,12.846643,20.217247,17.246628
1818-08-15,16.265213,16.688654,15.994596,15.824806,22.596012,12.009005,10.604832,11.434024,10.882448,19.047127,14.97741,23.084053,23.402294,3.6954322,17.367832,13.556986,21.383404,22.487534,15.043613,21.77722,18.959518
1818-09-15,16.963123,17.54089,16.602684,16.549831,22.577066,12.874975,11.710268,12.201881,11.699221,20.018309,16.215284,22.358803,23.842033,4.0361843,19.204176,15.313393,22.19673,22.688076,15.62675,22.227362,19.784338
1818-10-15,17.111652,17.485607,16.039337,16.0401,21.191132,12.826467,11.3418255,11.355096,11.872261,19.890219,15.993817,20.510075,22.739817,3.734262,18.656134,14.683853,21.9411,22.108833,14.462556,21.737545,19.775059
1818-11-15,16.016087,16.221878,14.5891285,15.02499,19.629723,11.010045,9.470614,9.795495,9.778427,18.63711,14.554066,15.407895,21.124907,2.555289,13.068849,9.816122,20.690798,20.510002,12.590176,20.639156,18.496243
1818-12-15,12.43223,12.855724,10.764099,10.233202,17.082085,6.7972894,4.7426715,5.146012,3.8837118,15.353034,9.715249,7.504282,16.581165,0.83114976,7.90195,4.6150303,16.996925,18.236488,8.528544,18.194586,16.401768
1819-01-15,3.7801535,6.196741,4.26818,3.939385,13.483443,2.6624582,0.92533004,2.0310676,0.9641527,10.632256,2.1821406,3.1452458,7.2351,0.15587598,3.2958302,1.7101011,9.587898,12.708798,3.3373075,14.232913,11.5146055
1819-02-15,0.8851545,3.9068255,1.0154046,0.8207189,8.8137,1.2325729,0.32915327,0.6786503,0.48642215,6.519765,0.6670663,2.1329114,4.265224,0.032482125,0.98310757,0.64432865,4.984519,6.549709,2.2869148,9.896645,5.5462475
1819-03-15,1.7396972,3.795036,1.2109184,1.4367567,9.770679,1.5165331,0.66203153,0.8316528,0.74061257,5.9108086,1.496781,2.3536975,6.001008,0.1320745,1.4091182,0.84179646,6.32511,6.705097,3.021791,9.32527,5.327125
1819-04-15,4.2484627,5.4845505,5.26328,4.792961,12.024872,3.497785,1.7364016,1.9146171,1.8642639,8.662967,4.0203795,5.0922813,10.326457,0.6463763,3.3454244,2.430492,10.590698,10.843189,4.8485518,12.856295,8.614611
1819-05-15,8.728434,8.777946,9.244454,8.407836,15.568752,6.006117,3.9946828,4.147494,3.7037373,12.241777,7.1175365,10.121426,14.552152,1.4320362,6.7229433,4.9052134,14.999107,14.772121,7.2442923,16.238022,12.56177
1819-06-15,12.151997,12.291416,11.754228,11.554075,18.918976,8.759674,6.3697023,6.467014,5.996053,14.744638,10.223256,15.333782,18.153646,2.3766522,10.468712,6.7436485,17.933384,18.207254,9.693481,18.492191,15.288929
1819-07-15,14.720227,14.9579935,14.14307,14.083262,20.926437,11.308987,8.935197,8.876698,8.670962,17.30059,13.286035,19.915249,21.319614,3.394459,14.431632,10.069949,20.311573,20.448774,12.2357645,20.188736,17.456043
1819-08-15,16.28621,16.85434,16.038357,16.119839,23.064318,13.265545,10.940664,10.8384075,10.762461,18.797983,15.76976,21.957752,23.273628,3.9962535,17.928545,13.9207535,21.785563,22.056921,14.885816,21.434612,18.891579
1819-09-15,17.117243,17.67997,16.796095,16.48965,22.65011,14.24708,11.857227,12.34655,11.561691,19.645878,17.02859,22.195425,24.466997,4.1773634,19.940119,15.757452,22.436241,22.326523,15.810168,21.62265,19.599133
1819-10-15,17.127146,17.938688,16.324362,15.988647,21.63885,13.970625,11.3688755,12.084944,11.74219,19.401031,17.336044,19.707788,23.659016,4.0887456,19.628653,14.73037,22.39929,22.263262,15.229186,21.5253,19.52428
1819-11-15,15.172118,17.083391,15.30043,14.622457,19.400326,11.874386,9.272028,10.004761,9.633694,18.758347,15.640923,13.474273,21.449694,3.122766,14.152404,10.593575,21.066935,20.77774,11.965725,19.964298,18.179295
1819-12-15,10.751745,12.062618,11.165217,10.802379,16.658474,7.02302,4.5828257,5.6914883,4.989628,16.466652,9.65627,5.6787558,14.574339,1.0275269,7.86566,5.4991293,17.251488,18.225044,7.6534824,17.528309,15.123962
1820-01-15,4.237489,6.604009,4.3816185,5.080754,12.263041,1.852301,1.159461,1.61087,0.41056398,10.720795,2.0832942,2.151084,6.9406796,0.16523279,2.3608809,2.2879558,9.713034,10.297708,3.3620741,14.044099,10.944433
1820-02-15,0.68464184,4.7062197,1.1762658,1.3340906,7.4117365,0.6835157,0.48510903,0.49952918,0.19222209,5.3000283,0.70733505,1.4494482,3.5634134,0.042204887,0.79754907,1.19472,5.576927,5.6670504,2.5121603,9.47563,6.3960695
1820-03-15,1.5785754,4.428425,1.4796525,1.6097192,8.688413,1.2142276,0.8042517,0.9315443,0.41985625,5.3422427,1.5496515,1.7194028,4.570959,0.12549548,1.0802748,1.4059577,6.502645,5.91413,3.3394465,8.011624,5.9727826
1820-04-15,4.4652314,6.051345,4.8255787,5.4851594,11.758545,2.6373162,1.9862648,2.4069712,2.1481102,8.935147,4.0406055,3.7514734,8.086141,0.803742,2.5550716,2.8483005,9.801641,9.965942,5.2315845,11.696415,9.439244
1820-05-15,8.372078,9.925903,9.099866,9.374812,15.169898,4.4549623,3.5574706,3.8952143,4.4070745,12.742596,7.1031303,8.996418,13.312184,1.4348212,5.5013266,5.475053,14.089598,14.423782,7.5913706,15.443169,12.9008255
1820-06-15,11.553016,13.756889,12.1121435,11.807085,18.233463,6.7678423,6.1906157,6.505612,6.8903923,15.493921,10.48741,14.074875,17.56379,2.6151588,8.902324,7.980184,17.869148,17.760147,10.01154,18.127045,15.716788
1820-07-15,14.171367,16.350899,14.996237,14.341356,21.055323,9.652837,8.234467,8.853884,9.898848,17.679483,13.791143,17.898666,20.25515,3.5725427,12.502125,10.648355,20.68512,20.286282,12.460598,20.104786,17.41082
1820-08-15,15.8757925,17.80987,16.752281,16.052061,22.863758,12.087503,9.688294,10.854105,11.311684,19.207705,16.103231,20.482792,21.806362,4.4246655,16.169134,13.986424,22.208006,22.013361,14.620769,21.296688,18.70641
1820-09-15,16.535463,18.545376,17.533752,16.742214,22.22944,13.53245,10.152197,11.609803,12.260528,19.823605,17.692734,21.77306,22.775955,4.6674953,17.738903,16.005362,22.696386,22.839706,15.73386,21.751183,19.31675
1820-10-15,16.44888,18.038286,17.138617,16.458794,20.400372,13.517277,9.550808,11.215935,11.594461,19.486105,17.674032,19.347559,22.016113,4.5538535,16.97653,14.822685,21.871817,22.880672,15.467912,21.562096,18.77755
1820-11-15,14.505327,16.02738,15.398704,15.140696,18.142284,11.747029,7.567689,9.646243,9.717445,18.25666,15.046031,12.833467,20.239174,3.1786797,13.560669,9.449891,20.063572,21.427025,12.601825,20.365534,17.48043
1820-12-15,8.971042,11.618799,11.774202,11.023407,15.700766,6.9589753,4.0738974,4.90027,3.9411042,15.47093,9.66959,5.5961885,15.598701,1.4917437,7.2868977,5.285239,17.008688,16.938635,6.348072,17.852962,14.762009
